Time,Latitude,Longtitude,Altitude,Relative Altitude,GPS Vx,GPS Vy,GPS Vz,Heading,Roll,Pitch,Yaw,Rollspeed,Pitchspeed,YawSpeed,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z
2.5,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.525,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.55,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.575,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.6,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.625,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.65,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.675,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.7,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.725,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.75,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.775,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.825,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.85,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.875,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.9,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.925,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.95,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
2.975,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.025,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.05,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.075,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.1,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.125,0,0,0,0,0,0,0,0,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.15,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.175,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.2,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.225,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.25,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.275,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.3,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.325,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.35,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.375,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.4,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.425,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.45,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.475,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.5,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.525,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.55,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.575,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.6,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.625,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.65,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.675,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.7,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.725,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.75,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.775,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.8,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.825,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.85,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.875,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.9,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.925,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.95,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
3.975,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
4,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
4.025,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,0,0,0,0,0,0,0
4.05,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.075,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.1,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.125,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.15,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.175,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.2,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.225,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.25,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.275,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.3,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.325,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.35,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.375,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.4,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.425,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.45,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.475,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.5,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.525,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.55,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.575,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.6,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.625,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.65,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.675,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.7,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.725,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.75,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.775,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.8,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.825,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.85,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.875,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.9,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.925,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.95,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
4.975,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
5,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
5.025,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
5.05,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
5.075,-353632622,1491652378,584060,2,0,2,0,29223,0.001646,0.00117261,-1.18285,0.000320479,0.000325725,0.000926369,0,0,-999,4,4,4,34,235,-528
